,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,screen_name,idx,clean_text,selection,binaryLabel,rq,cluster_labels,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,m0_anger,m0_happiness,m0_calm,m1_disgust,m1_sadness,m1_surprise,dpfc_angry,dpfc_disgust,dpfc_fear,dpfc_happy,dpfc_sad,dpfc_surprise,dpfc_neutral
173,174,175,175,175,179,25045,amlookout,25045,Now Jill Stein's 2016 Campaign Is Being Investigated For Colluding With Russia - The Russia conspiracy never ...,angry,Fake,1,-1,18.5,19.9,138.9,-0.004,-0.017,0.028,1.31,0.3,0.0,0.39,1.82,2.57,0.59,0.67,1.98,0.74,1.36,1.46,0.0,1.22,0.28,0.0,0.0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0.38768518,0.548570275,0.063744523,0.212092146,0.5993798379999999,0.188528016,0.592726886,0.025172984,0.345403522,1.64e-05,0.034561805,0.000579477,0.00153891
174,175,176,176,176,180,36411,amlookout,36411,CNN Fires Producer Of Jake Tapper Show For Alleged Inappropriate Behavior - Matt Lauer isn't the only person ...,angry,Fake,1,-1,5.0,11.1,120.1,-0.061,-0.023,0.057,0.34,0.0,2.7,0.99,0.1,0.0,1.11,0.42,0.0,0.74,1.5,0.46,1.15,0.0,0.42,0.86,0.0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.518037856,0.207732514,0.274229646,0.06724882900000001,0.606063545,0.326687694,0.575451493,0.243182614,0.014679645,3.510000000000001e-05,0.156875163,0.001155334,0.008620625
175,176,177,177,177,181,36413,amlookout,36413,Matt Lauer's Indiscretions Were Another 'Open Secret' In The Media - We've spent all day watching and listeni...,angry,Fake,1,29,-10.2,19.7,128.2,0.003,0.203,-0.035,1.69,0.43,0.36,0.15,0.0,0.0,0.16,0.3,0.03,1.39,1.39,0.99,1.16,0.0,0.12,1.32,0.0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0.275970489,0.464061439,0.259968072,0.030471224,0.0,0.969528735,0.57326591,4.15e-05,0.096383445,6.14e-09,0.32506856300000003,5.64e-06,0.0052350090000000005
176,177,178,178,178,182,24417,amlookout,24417,Woman Who Accused Matt Lauer Terrified She'll Be Outed By NBC (VIDEO) - There's more than one way to exact re...,angry,Fake,1,29,-10.2,19.7,128.2,0.003,0.203,-0.035,1.69,0.43,0.36,0.15,0.0,0.0,0.16,0.3,0.03,1.39,1.39,0.99,1.16,0.0,0.12,1.32,0.0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0.275970489,0.464061439,0.259968072,0.030471224,0.0,0.969528735,0.57326591,4.15e-05,0.096383445,6.14e-09,0.32506856300000003,5.64e-06,0.0052350090000000005
177,178,179,179,179,183,21695,amlookout,21695,NEWT GINGRICH: FBI Was Corrupted At The Top Under Obama (VIDEO) - Newt Gingrich recently appeared on the Sean...,angry,Fake,1,-1,2.6,26.4,158.3,-0.116,0.199,-0.12,0.0,0.0,0.0,0.0,0.56,0.9,0.98,1.04,0.0,0.0,0.0,0.54,1.38,0.0,0.26,0.58,0.31,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0.35375347700000004,0.442383856,0.203862667,0.078333415,0.921666563,0.0,0.564909756,0.003631693,0.198534742,1.29e-07,0.232911408,8.179999999999999e-08,1.22e-05
178,179,180,180,180,184,21179,amlookout,21179,"Matt Damon Grovels To The #MeToo Movement: ""I Should Get In The Backseat"" (VIDEO) - Matt Damon has stuck his ...",angry,Fake,1,-1,-6.0,19.9,140.7,-0.025,0.232,-0.018000000000000002,0.66,0.0,0.25,0.0,0.0,0.0,0.38,0.0,0.0,0.51,1.03,0.11,0.45,0.0,0.0,0.0,0.23,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0.416202039,0.368794203,0.215003699,0.0,0.0,1.0,0.5590552089999999,3.75e-08,0.014262556,7.040000000000002e-07,0.270307392,5.61e-07,0.156373501
179,180,181,181,181,185,25293,amlookout,25293,Law Professor Alan Dershowitz: Mueller Is Playing Right Into Trump's Hands (VIDEO) - Esteemed Harvard law pro...,angry,Fake,1,-1,19.5,11.2,144.4,-0.05,-0.044,0.034,0.92,0.46,1.98,0.0,0.6,1.04,1.99,0.59,0.0,0.11,1.49,0.0,0.0,0.0,0.15,0.0,0.0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.501406193,0.40347603,0.09511777,0.0,0.479302913,0.520697117,0.555626214,0.009165599,0.430305392,2.89e-06,0.002997068,0.001437741,0.000465105
180,181,182,182,182,186,22383,amlookout,22383,"Senator Dianne Feinstein On Government Shutdown - ""People Will Die"" - California Democrat Dianne Feinstein is...",angry,Fake,1,7,3.8,10.9,148.7,-0.122,0.07,-0.134,1.23,3.0,1.59,2.73,0.55,0.84,1.52,0.58,0.19,0.0,1.12,0.06,1.5,0.0,0.88,0.31,0.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.523961067,0.300749421,0.175289437,0.039059557,0.92849344,0.03244707,0.53445375,0.019052971,0.340122163,8.97e-05,0.005956687,0.095210738,0.0051139340000000005
181,182,183,183,183,187,27358,amlookout,27358,"Flashback: EPA's Leading ""Climate Change Expert"" Was Sent To Jail For Fraud - Here's a story you may have mis...",angry,Fake,1,-1,15.6,12.5,135.5,-0.069,-0.066,0.014,0.53,0.0,0.43,0.57,0.26,0.0,0.36,0.0,0.0,0.03,0.28,0.34,0.97,0.16,0.0,0.57,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.431100249,0.4247142370000001,0.144185528,0.0,0.0,1.0,0.53258419,0.002489553,0.279639602,8.18e-05,0.181079239,7.83e-06,0.004117815
182,183,184,184,184,188,23004,amlookout,23004,No Surprise Here! Democrats Down In Polls After Shutting Down Government Over DACA - Maybe the only ones surp...,angry,Fake,1,-1,-12.9,17.2,142.3,0.16,0.28600000000000003,-0.162,0.46,0.0,0.0,0.0,0.29,0.37,1.04,1.66,0.03,0.0,1.8,0.0,0.0,0.0,0.0,1.8,0.0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0.410114616,0.494200528,0.095684871,0.159615859,0.636312425,0.204071671,0.484093428,1.31e-06,0.00012545700000000002,2.47e-05,0.297213465,1.52e-09,0.218541682
183,184,185,185,185,189,22899,amlookout,22899,Media Critic: “The Press Is Falling Into The President’s Trap” - Howard Kurtz is the media critic for FOX New...,angry,Fake,1,-1,-4.5,8.7,119.1,-0.08,0.001,-0.081,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.2,0.08,0.69,0.6,0.0,0.9,0.0,0.33,0.53,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.333073407,0.666926563,0.0,0.0,0.0,1.0,0.42818889,0.000558551,0.46250385,0.000634721,0.029659145,0.076231085,0.00222381
184,185,186,186,186,190,35528,amlookout,35528,Teens Try To Rob Armed Marine Veteran - Live To Regret It (VIDEO) - Some teens in Houston recently made a ver...,angry,Fake,1,-1,7.2,19.7,146.5,-0.098,0.128,-0.041,0.77,0.0,1.62,1.31,0.33,0.0,0.0,0.0,0.36,0.0,0.14,1.36,1.48,0.6,0.0,0.0,0.51,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0.438590616,0.41642949,0.144979894,0.04979274,0.485583454,0.464623898,0.422459096,5.79e-07,0.021750627,5.479999999999999e-09,0.39121443,2.43e-06,0.164572895
185,186,187,187,187,191,27573,amlookout,27573,"Sorry Liberals: Trump Is Not Done Dismantling Obamacare - Obamacare was a huge, enormous disaster. More than ...",angry,Fake,1,129,5.4,20.3,134.2,-0.134,-0.045,-0.04,0.86,0.0,2.07,0.58,0.77,1.29,1.28,0.35,0.0,0.0,1.19,0.0,0.32,0.0,1.13,0.83,0.28,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0.386363775,0.613636196,0.0,0.2229653,0.52989918,0.247135505,0.399225026,4.06e-05,0.211710066,0.00011589,0.388760418,0.000106286,4.17e-05
186,187,188,188,188,193,26420,amlookout,26420,Gift Wrapped Horse Dung Left At Home Of Treasury Secretary Steve Mnuchin - Bomb Squad Called - The far left s...,angry,Fake,1,42,6.0,21.9,140.8,-0.199,-0.299,0.123,0.0,0.0,0.04,0.51,0.61,0.47,1.16,1.97,0.0,2.13,1.23,0.08,0.17,0.07,0.38,0.92,0.0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0.555721104,0.222048968,0.222229913,0.012327254,0.41323033,0.574442446,0.381774187,1.85e-06,0.002215735,7.47e-07,0.586754441,3.520000000000001e-07,0.029252734
187,188,189,189,189,194,34987,amlookout,34987,CNN Reporter Under Fire For Saying Sex Assault Scandal Is Draining Media And Hollywood Of Talent - Dylan Byer...,angry,Fake,1,-1,-1.9,14.6,154.9,-0.005,-0.248,0.08199999999999999,1.48,0.07,1.48,0.0,0.38,2.76,0.46,0.86,1.27,0.0,0.4,0.03,0.0,0.0,0.11,0.97,0.46,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0.516942561,0.329181135,0.15387626,0.076347791,0.923652172,0.0,0.359699905,0.000108643,0.370777607,6.17e-06,0.234370276,0.000462319,0.034575064
188,189,190,190,190,195,32784,amlookout,32784,Flashback: Al Gore Was Accused of Sexual Assault In 2010,angry,Fake,1,-1,3.1,11.6,133.8,-0.13,0.027000000000000003,0.232,0.92,0.0,2.76,0.0,1.66,1.91,1.62,2.25,0.41,1.81,0.69,0.0,1.35,0.0,1.85,0.0,0.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0.532278061,0.267861426,0.199860543,0.0,1.0,0.0,0.34810993100000004,0.005090979,0.506270707,0.002332762,0.038033016,0.057309978,0.042852595
189,190,191,191,191,196,34878,amlookout,34878,Crazy Sounding Kathy Griffin Claims She's Been Blacklisted - I Have No Work In U.S. (VIDEO) - Kathy Griffin's...,angry,Fake,1,-1,8.0,18.6,124.5,-0.006999999999999999,-0.17,-0.004,1.04,1.45,0.0,0.0,0.21,0.0,0.0,0.58,1.35,0.52,0.56,0.0,0.59,0.0,1.11,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.336875141,0.6496083739999999,0.013516475,0.091181852,0.908818185,0.0,0.343838036,0.002910441,0.046869408,0.024096031,0.463404328,0.005815408,0.113066331
190,191,192,192,192,197,24663,amlookout,24663,Canada's Trudeau To Withhold Government Funding For Businesses Unless They Support Abortion - This is what a ...,angry,Fake,1,66,-2.3,29.3,153.3,-0.035,0.338,0.035,0.67,0.0,0.0,0.84,0.18,1.61,0.0,0.18,0.08,0.63,0.25,0.0,0.0,0.0,0.0,0.21,0.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.313653558,0.6657407879999999,0.020605655,0.150599495,0.7926259640000001,0.056774516,0.316182345,3.01e-06,0.178166732,5.32e-06,0.436713606,0.003183625,0.065745413
191,192,193,193,193,198,25670,amlookout,25670,BOOM! Rand Paul Wants Investigation Of Obama Officials Who May Have Conspired Against Trump - Wouldn't it be ...,angry,Fake,1,27,29.4,11.4,137.3,0.12,-0.215,-0.037000000000000005,0.12,0.0,1.21,0.0,0.24,1.81,1.46,1.13,0.0,0.49,0.0,0.0,0.09,0.0,0.67,1.7,0.0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0.415050149,0.517440557,0.067509301,0.03302449,0.96697557,0.0,0.307567656,9.49e-18,0.000757157,5.63e-10,0.000527812,2.39e-11,0.691147387
192,193,194,194,194,199,37872,amlookout,37872,Chuck Todd Asks Socialist Bernie Sanders: Have Democrats Done Enough To Stop Tax Bill (VIDEO) - Wouldn't you ...,angry,Fake,1,87,4.5,26.1,153.1,-0.189,0.004,0.07,0.0,0.0,1.01,0.36,0.92,1.23,0.39,0.51,1.16,1.91,0.5,0.69,1.57,0.0,0.0,0.0,0.25,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.372057378,0.466871262,0.16107139,0.0,0.0,1.0,0.297446549,0.000120911,0.014890544,0.001957182,0.403461933,3.68e-06,0.282119215
193,194,195,195,195,200,36209,opednews,36209,If Bill and Hillary Clinton Had Been Handled In 1996 Like They Would Be Today...,happy,Fake,1,-1,5.3,25.0,156.6,0.008,0.026,-0.279,0.0,0.0,0.0,0.0,2.2,0.61,0.0,1.65,2.73,0.55,0.0,0.0,0.94,0.27,1.94,0.0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0.238303348,0.7616966959999999,0.0,0.031241786,0.0,0.968758225,1.19e-14,8.329999999999998e-25,2.0300000000000002e-15,1.0,2.93e-12,2.41e-14,4.48e-13
194,195,196,196,196,201,22190,opednews,22190,Powerhouse Commission Ponders Reeling In Facebook and Google Before It's Too Late,happy,Fake,1,21,13.0,7.7,151.7,-0.261,-0.047,0.055,0.89,0.0,1.55,0.01,0.47,1.31,1.12,0.63,0.04,0.0,1.72,1.43,0.0,0.0,0.0,0.0,0.1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0.238955662,0.761044323,0.0,0.0,0.949867904,0.05013204,1.9300000000000007e-21,0.0,1.63e-30,1.0,5.09e-17,1.47e-29,6.640000000000001e-23
195,196,197,197,197,202,30686,opednews,30686,Mueller Has Enough Evidence to Bring Charges in Flynn Investigation,happy,Fake,1,32,13.4,11.5,149.6,-0.066,0.043,0.047,0.79,0.58,1.24,1.43,3.71,1.95,0.75,4.59,3.98,1.81,0.35,0.21,0.76,0.0,2.74,0.16,0.12,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.4679416420000001,0.532058299,0.0,0.0,0.0,1.0,2.14e-07,1.6699999999999998e-19,1.6699999999999998e-11,0.999999166,9.77e-11,4.78e-07,6.18e-08
196,197,198,198,198,203,22230,opednews,22230,Dennis Kucinich chooses Akron city councilwoman as running mate,happy,Fake,1,-1,1.2,13.8,139.7,0.02,-0.116,0.076,0.05,0.0,0.0,0.0,2.97,1.45,0.97,1.98,3.15,1.77,0.0,0.0,0.03,0.0,1.98,0.0,0.0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.17912116600000005,0.820878863,0.0,0.099715993,0.0,0.900283992,6.71e-08,9.19e-14,3.360000000000001e-09,0.999551356,7.18e-08,2.98e-08,0.000448344
197,198,199,199,199,204,32323,opednews,32323,Keith Ellison Believes Democrats Will Take Back the House and Senate,happy,Fake,1,-1,1.4,28.7,140.0,-0.206,0.16899999999999998,-0.075,0.0,0.0,0.0,0.0,2.01,2.17,1.15,2.32,1.97,0.0,1.81,0.79,0.0,0.0,0.84,1.03,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.35694378600000004,0.626724362,0.016331846,0.0,0.0,1.0,0.00043003800000000015,1.09e-12,6.25e-07,0.99944967,1.92e-06,9.52e-08,0.000117761
198,199,200,200,200,205,33293,opednews,33293,Russia-gate Spreads to Europe,happy,Fake,1,122,12.8,26.7,148.4,-0.115,0.047,0.154,0.5,0.0,0.3,0.1,2.31,1.69,0.78,0.58,1.31,1.09,0.36,0.46,0.71,0.0,0.9,0.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0.5424582960000001,0.311017185,0.146524489,0.006957801,0.993042231,0.0,2.39e-08,1.45e-13,5.7e-05,0.996967018,3.01e-05,2.71e-06,0.0029431220000000003
199,200,201,201,201,206,31676,opednews,31676,UK minister forced to resign over secret Israel meetings as questions continue to swirl,happy,Fake,1,13,5.6,10.7,124.5,-0.123,0.003,0.006,0.0,0.0,0.0,0.84,0.33,1.26,0.0,0.0,0.65,0.36,0.35,0.0,0.0,0.0,0.07,0.0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.368405551,0.465246499,0.166347995,0.0,0.228802472,0.7711974979999999,0.000448717,2.15e-07,0.000303196,0.995338202,0.001989261,8.52e-08,0.001920292
200,201,202,202,202,207,32478,opednews,32478,What the Priti Patel scandal tells us about the dark operations of the UK's powerful Israe,happy,Fake,1,13,5.6,10.7,124.5,-0.123,0.003,0.006,0.0,0.0,0.0,0.84,0.33,1.26,0.0,0.0,0.65,0.36,0.35,0.0,0.0,0.0,0.07,0.0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.368405551,0.465246499,0.166347995,0.0,0.228802472,0.7711974979999999,0.000448717,2.15e-07,0.000303196,0.995338202,0.001989261,8.52e-08,0.001920292
201,202,203,203,203,208,21658,opednews,21658,Twitter Rock Star Obama's Silence Must Delight Trump,happy,Fake,1,-1,2.0,8.5,144.2,-0.349,0.097,0.053,1.27,0.0,0.49,2.62,0.61,2.27,0.79,0.0,0.46,0.0,1.35,0.82,0.69,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0.380588889,0.619411051,0.0,0.13953004800000002,0.454381824,0.406088144,5.39e-05,3.05e-12,0.003002926,0.994226694,0.002716268,6.48e-08,4.68e-08
202,203,204,204,204,209,25440,opednews,25440,Jill Stein Denounces Probe over 'Collusion with Russians' (Interview),happy,Fake,1,-1,-2.6,6.4,136.9,-0.177,-0.08900000000000001,-0.161,0.58,0.29,0.51,0.48,1.51,1.3,0.47,0.98,1.4,1.36,0.21,0.26,1.07,0.08,0.0,0.31,0.0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0.45401001,0.527420282,0.018569661,0.005699256999999999,0.87092489,0.123375893,2.01e-06,1.03e-07,0.000114595,0.992937863,0.0031506890000000004,2.77e-07,0.003794513
203,204,205,205,205,210,31420,opednews,31420,Exit Polls: This Was a Message to Trump,happy,Fake,1,-1,-0.2,27.9,140.2,-0.031,-0.085,0.006999999999999999,0.34,0.0,1.24,0.0,3.57,3.33,1.93,2.34,2.83,2.45,0.52,0.0,0.73,0.0,2.35,0.14,0.45,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.385270476,0.614729524,0.0,0.09961544,0.003441978,0.896942556,0.000198791,4.07e-05,0.000227149,0.99213022,0.003352036,5.21e-06,0.004045872
204,205,206,206,206,211,36647,opednews,36647,This Republican deserve respect for this but scorn for something else,happy,Fake,1,33,15.5,12.4,137.8,0.035,-0.198,0.106,2.06,0.0,0.0,0.27,0.5,3.55,0.0,2.24,1.15,1.03,1.15,0.0,1.57,0.0,0.63,0.0,0.0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0.230599612,0.7694004179999999,0.0,0.0,0.0,1.0,7.49e-05,4.6e-11,2.85e-07,0.991538703,0.00836096,5.85e-06,1.93e-05
205,206,207,207,207,212,27058,opednews,27058,Trump's Vote Suppression Team Is Doing GOP's Dirty Work,happy,Fake,1,-1,-1.2,18.8,134.8,-0.021,0.043,-0.192,0.0,0.0,0.0,0.0,2.23,0.9,0.0,0.98,2.66,0.0,0.0,0.0,1.21,0.72,1.76,0.3,0.0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0.213812947,0.786187053,0.0,0.0,0.0,1.0,7.259999999999998e-07,1.68e-11,4.34e-08,0.989768863,3.73e-06,6.829999999999999e-05,0.010158307
206,207,208,208,208,213,28385,opednews,28385,The Kucinich factor in the Race for Ohio governor,happy,Fake,1,-1,-1.0,22.4,137.3,0.006999999999999999,-0.065,-0.02,0.0,0.0,0.12,0.36,2.89,3.09,1.02,2.47,3.4,1.83,0.22,0.0,0.07,0.0,2.54,0.51,0.0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.252084047,0.7479159240000001,0.0,0.252379447,0.40677917,0.340841383,0.000174277,2.79e-05,0.010250751,0.989321947,8.87e-05,4.97e-06,0.00013149600000000002
207,208,209,209,209,214,32322,opednews,32322,Election 2017: The Moore You Know ...,happy,Fake,1,-1,-13.3,14.0,131.8,0.097,0.266,0.003,0.12,0.0,0.0,0.0,0.85,0.69,0.0,0.0,1.57,0.33,0.0,0.0,0.0,0.0,0.7,0.93,0.0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0.267157823,0.688468635,0.044373564,0.006968871999999999,0.0,0.993031085,0.000615148,2.7800000000000003e-07,4.42e-06,0.988843203,0.000108199,5.11e-06,0.010423693
208,209,210,210,210,215,22879,opednews,22879,Dennis Kucinich Video of 2018 Announcement for Governor,happy,Fake,1,-1,26.3,13.3,151.0,0.006999999999999999,-0.058,-0.041,0.09,0.0,0.0,0.0,1.24,3.24,1.22,1.71,1.28,0.9,0.34,0.06,1.58,0.0,1.92,1.61,0.18,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0.244091675,0.75590831,0.0,0.133154079,0.8668459059999999,0.0,0.004538964,1.92e-10,0.000152711,0.984581292,0.004400788,4.1900000000000005e-08,0.006326191
209,210,211,211,211,216,34613,opednews,34613,6 Citgo Board of Directors Detained by Venezuelan Government,happy,Fake,1,-1,9.5,15.5,127.8,-0.116,-0.094,0.049,1.01,0.0,0.0,0.1,2.52,4.17,2.51,2.27,1.85,1.6,0.91,0.0,0.68,0.14,1.43,0.32,0.0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0.409419179,0.5905808810000001,0.0,0.0,1.0,0.0,0.00249548,1.25e-08,0.000119141,0.97957921,0.00164232,4.99e-05,0.016113922
210,211,212,212,212,217,27637,opednews,27637,John T. Harvey on Why We Should Blame Economists,happy,Fake,1,-1,7.5,15.7,132.2,0.212,0.062,0.051,0.0,0.0,0.0,0.0,2.14,2.21,1.21,1.38,1.69,1.48,0.0,0.82,0.62,0.72,0.72,0.92,0.52,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.301128954,0.5424371960000001,0.15643385099999998,0.164865285,0.0,0.835134685,0.021705985,5.46e-10,3.2100000000000003e-07,0.977936566,0.000289405,2.41e-10,6.77e-05
211,212,213,213,213,218,31998,opednews,31998,Public Cynicism Enables Costly Political Hypocrisy,happy,Fake,1,-1,-6.0,7.2,140.9,0.042,0.237,-0.058,0.8,1.11,0.0,1.03,0.0,0.19,0.0,0.0,1.03,0.48,0.0,0.0,1.35,0.0,0.0,0.29,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.326655567,0.492055237,0.181289166,0.048284899000000006,0.0,0.951715052,0.00015340299999999998,2.28e-10,0.016694965,0.97705996,0.000921631,0.000681793,0.004488193
212,213,214,214,214,219,23545,opednews,23545,Mick Mulvaney and the Bad Actors Club,happy,Fake,1,-1,8.3,18.3,129.0,-0.335,-0.07400000000000001,0.035,1.11,0.0,1.4,0.0,1.94,2.65,0.89,2.24,1.55,0.51,1.1,0.0,0.29,0.45,0.67,0.58,0.9,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0.437828153,0.416187018,0.145984828,0.111113355,0.888886631,0.0,0.004734925,2.17e-09,7.879999999999999e-05,0.947128594,0.045638718,0.002214743,0.000204208
213,214,215,215,215,220,33814,opednews,33814,Signs of U.K. Misconduct in Assange Case,happy,Fake,1,92,12.0,28.8,124.3,-0.115,-0.14300000000000002,-0.056,0.0,0.0,0.0,0.0,0.62,1.09,1.21,0.91,0.01,0.06,1.3,0.0,0.96,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.520172715,0.228721559,0.251105756,0.25769031,0.74230969,0.0,6.05e-09,6.65e-09,1.42e-05,0.909688592,0.0025702010000000003,2.32e-09,0.08772704
214,215,216,216,216,221,34212,opednews,34212,This analysis of GOP tax cut scam should terrify every American,happy,Fake,1,44,-4.7,12.1,137.8,-0.045,0.205,0.076,0.0,0.0,1.71,0.0,2.93,2.91,0.93,2.0,1.98,1.62,0.52,0.0,0.6,0.0,1.89,1.34,2.03,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0.239672318,0.7603276370000001,0.0,0.068723641,0.247554228,0.6837221379999999,0.004957825,5.71e-07,2.1600000000000007e-05,0.904997885,0.000437356,0.002551096,0.08703362199999999
215,216,217,217,217,222,26286,opednews,26286,Democratic reboot,happy,Fake,1,-1,2.9,6.7,159.7,-0.07400000000000001,0.358,-0.093,0.14,0.0,0.0,0.5,1.03,1.67,0.18,2.21,2.09,0.24,0.85,0.28,0.0,0.42,2.62,1.48,0.0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0.425504506,0.454019457,0.120476075,0.0,0.0,1.0,0.099368125,2e-05,0.002402544,0.892433703,0.005138876,0.000269772,0.000366987
216,217,218,218,218,223,28084,opednews,28084,Bannon Says Trump Lawyer Paid 100 Women to Keep Quiet During 2016 Campaign,happy,Fake,1,129,1.4,9.9,122.7,-0.177,0.033,-0.108,0.01,1.11,0.84,0.57,0.0,0.51,0.63,0.0,0.0,0.0,1.21,0.87,0.0,0.41,0.14,2.22,1.46,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.377164304,0.50882858,0.114007093,0.167597666,0.320955306,0.511446953,0.00088181,7.76e-12,0.105449878,0.876484632,2.59e-05,0.017139364,1.83e-05
217,218,219,219,219,224,31256,opednews,31256,Carter Page Admits to Lying to the FBI,happy,Fake,1,-1,-2.8,22.3,149.0,-0.005,0.239,-0.065,0.83,0.1,0.0,0.0,1.35,0.38,0.0,0.98,1.96,1.02,0.65,0.47,1.0,0.0,1.18,0.65,0.0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0.296165884,0.6991115809999999,0.004722596,0.0,0.0,1.0,0.0013473620000000002,7.21e-06,0.011198808,0.842086256,0.006785584,0.007993839,0.130580917
218,219,220,220,220,225,27676,opednews,27676,The post-Weinstein Golden Globes was an exercise in hypocrisy,happy,Fake,1,-1,21.1,12.8,136.1,-0.085,-0.113,-0.002,0.84,0.0,0.15,0.11,1.34,2.25,2.11,2.46,0.96,0.0,0.14,0.63,0.4,0.0,1.05,0.22,0.01,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0.565899074,0.372181267,0.061919656,0.0,0.051252771,0.948747218,1.73e-05,2.4e-11,0.000286687,0.698851228,0.000207373,0.000579987,0.30005756
219,220,221,221,221,226,28361,opednews,28361,Is Aziz Ansari Guilty of Sexual Assault or Being a Bad Date?,happy,Fake,1,-1,13.8,18.3,139.1,0.084,-0.006999999999999999,-0.185,0.12,0.0,0.0,0.6,0.9,0.41,0.0,1.3,2.21,1.88,0.0,0.09,1.09,1.07,2.46,1.76,0.21,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0.050529741,0.949470222,0.0,0.044610791,0.7665674690000001,0.188821733,0.000927677,1.89e-07,2.36e-05,0.598967135,0.032102197,0.006473738000000001,0.361505538
